,profile,allocation_IMM,mean_IMM,allocation_WMPM,mean_WMPM,mean_vote
783,"((0.6, 0.4), (0.5, 0.5), (0.2, 0.8))",[0.5 0.5],0.13333333333333341,[0.5 0.5],0.13333333333333341,[0.433 0.567]
784,"((0.6, 0.4), (0.5, 0.5), (0.3, 0.7))",[0.5 0.5],0.0666666666666666,[0.5 0.5],0.0666666666666666,[0.467 0.533]
785,"((0.6, 0.4), (0.5, 0.5), (0.4, 0.6))",[0.5 0.5],0.0,[0.5 0.5],0.0,[0.5 0.5]
786,"((0.6, 0.4), (0.5, 0.5), (0.5, 0.5))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.533 0.467]
787,"((0.6, 0.4), (0.5, 0.5), (0.6, 0.4))",[0.6 0.4],0.06666666666666654,[0.6 0.4],0.06666666666666654,[0.567 0.433]
788,"((0.6, 0.4), (0.5, 0.5), (0.7, 0.3))",[0.6 0.4],5.551115123125783e-17,[0.6 0.4],5.551115123125783e-17,[0.6 0.4]
789,"((0.6, 0.4), (0.5, 0.5), (0.8, 0.2))",[0.6 0.4],0.06666666666666676,[0.6 0.4],0.06666666666666676,[0.633 0.367]
790,"((0.6, 0.4), (0.5, 0.5), (0.9, 0.1))",[0.6 0.4],0.13333333333333336,[0.6 0.4],0.13333333333333336,[0.667 0.333]
791,"((0.6, 0.4), (0.5, 0.5), (1.0, 0.0))",[0.6 0.4],0.20000000000000012,[0.6 0.4],0.20000000000000012,[0.7 0.3]
792,"((0.6, 0.4), (0.6, 0.4), (0.0, 1.0))",[0.6 0.4],0.39999999999999997,[0.6 0.4],0.39999999999999997,[0.4 0.6]
793,"((0.6, 0.4), (0.6, 0.4), (0.1, 0.9))",[0.6 0.4],0.33333333333333337,[0.6 0.4],0.33333333333333337,[0.433 0.567]
794,"((0.6, 0.4), (0.6, 0.4), (0.2, 0.8))",[0.6 0.4],0.26666666666666666,[0.6 0.4],0.26666666666666666,[0.467 0.533]
795,"((0.6, 0.4), (0.6, 0.4), (0.3, 0.7))",[0.6 0.4],0.19999999999999996,[0.6 0.4],0.19999999999999996,[0.5 0.5]
796,"((0.6, 0.4), (0.6, 0.4), (0.4, 0.6))",[0.6 0.4],0.13333333333333325,[0.6 0.4],0.13333333333333325,[0.533 0.467]
797,"((0.6, 0.4), (0.6, 0.4), (0.5, 0.5))",[0.6 0.4],0.06666666666666665,[0.6 0.4],0.06666666666666665,[0.567 0.433]
798,"((0.6, 0.4), (0.6, 0.4), (0.6, 0.4))",[0.6 0.4],5.551115123125783e-17,[0.6 0.4],5.551115123125783e-17,[0.6 0.4]
799,"((0.6, 0.4), (0.6, 0.4), (0.7, 0.3))",[0.6 0.4],0.06666666666666665,[0.6 0.4],0.06666666666666665,[0.633 0.367]
800,"((0.6, 0.4), (0.6, 0.4), (0.8, 0.2))",[0.6 0.4],0.13333333333333336,[0.6 0.4],0.13333333333333336,[0.667 0.333]
801,"((0.6, 0.4), (0.6, 0.4), (0.9, 0.1))",[0.6 0.4],0.20000000000000012,[0.6 0.4],0.20000000000000012,[0.7 0.3]
802,"((0.6, 0.4), (0.6, 0.4), (1.0, 0.0))",[0.6 0.4],0.2666666666666668,[0.6 0.4],0.2666666666666668,[0.733 0.267]
803,"((0.6, 0.4), (0.7, 0.3), (0.0, 1.0))",[0.6 0.4],0.3333333333333333,[0.6 0.4],0.3333333333333333,[0.433 0.567]
804,"((0.6, 0.4), (0.7, 0.3), (0.1, 0.9))",[0.6 0.4],0.26666666666666666,[0.6 0.4],0.26666666666666666,[0.467 0.533]
805,"((0.6, 0.4), (0.7, 0.3), (0.2, 0.8))",[0.6 0.4],0.2,[0.6 0.4],0.2,[0.5 0.5]
806,"((0.6, 0.4), (0.7, 0.3), (0.3, 0.7))",[0.6 0.4],0.13333333333333325,[0.6 0.4],0.13333333333333325,[0.533 0.467]
807,"((0.6, 0.4), (0.7, 0.3), (0.4, 0.6))",[0.6 0.4],0.06666666666666671,[0.6 0.4],0.06666666666666671,[0.567 0.433]
808,"((0.6, 0.4), (0.7, 0.3), (0.5, 0.5))",[0.6 0.4],5.551115123125783e-17,[0.6 0.4],5.551115123125783e-17,[0.6 0.4]
809,"((0.6, 0.4), (0.7, 0.3), (0.6, 0.4))",[0.6 0.4],0.06666666666666665,[0.6 0.4],0.06666666666666665,[0.633 0.367]
810,"((0.6, 0.4), (0.7, 0.3), (0.7, 0.3))",[0.667 0.333],7.45058065243498e-09,[0.7 0.3],0.06666666666666665,[0.667 0.333]
811,"((0.6, 0.4), (0.7, 0.3), (0.8, 0.2))",[0.667 0.333],0.06666666418313966,[0.7 0.3],1.1102230246251565e-16,[0.7 0.3]
812,"((0.6, 0.4), (0.7, 0.3), (0.9, 0.1))",[0.667 0.333],0.13333333084980642,[0.7 0.3],0.06666666666666665,[0.733 0.267]
813,"((0.6, 0.4), (0.7, 0.3), (1.0, 0.0))",[0.667 0.333],0.1999999975164731,[0.7 0.3],0.13333333333333333,[0.767 0.233]
814,"((0.6, 0.4), (0.8, 0.2), (0.0, 1.0))",[0.6 0.4],0.26666666666666666,[0.6 0.4],0.26666666666666666,[0.467 0.533]
815,"((0.6, 0.4), (0.8, 0.2), (0.1, 0.9))",[0.6 0.4],0.19999999999999996,[0.6 0.4],0.19999999999999996,[0.5 0.5]
816,"((0.6, 0.4), (0.8, 0.2), (0.2, 0.8))",[0.6 0.4],0.13333333333333336,[0.6 0.4],0.13333333333333336,[0.533 0.467]
817,"((0.6, 0.4), (0.8, 0.2), (0.3, 0.7))",[0.6 0.4],0.06666666666666665,[0.6 0.4],0.06666666666666665,[0.567 0.433]
818,"((0.6, 0.4), (0.8, 0.2), (0.4, 0.6))",[0.6 0.4],5.551115123125783e-17,[0.6 0.4],5.551115123125783e-17,[0.6 0.4]
819,"((0.6, 0.4), (0.8, 0.2), (0.5, 0.5))",[0.6 0.4],0.06666666666666665,[0.6 0.4],0.06666666666666665,[0.633 0.367]
820,"((0.6, 0.4), (0.8, 0.2), (0.6, 0.4))",[0.6 0.4],0.13333333333333336,[0.6 0.4],0.13333333333333336,[0.667 0.333]
821,"((0.6, 0.4), (0.8, 0.2), (0.7, 0.3))",[0.667 0.333],0.0666666641831396,[0.7 0.3],1.6653345369377348e-16,[0.7 0.3]
822,"((0.6, 0.4), (0.8, 0.2), (0.8, 0.2))",[0.667 0.333],0.13333333084980653,[0.8 0.2],0.1333333333333333,[0.733 0.267]
823,"((0.6, 0.4), (0.8, 0.2), (0.9, 0.1))",[0.667 0.333],0.19999999751647304,[0.8 0.2],0.06666666666666679,[0.767 0.233]
824,"((0.6, 0.4), (0.8, 0.2), (1.0, 0.0))",[0.667 0.333],0.26666666418313967,[0.8 0.2],1.3877787807814457e-16,[0.8 0.2]
825,"((0.6, 0.4), (0.9, 0.1), (0.0, 1.0))",[0.6 0.4],0.19999999999999996,[0.6 0.4],0.19999999999999996,[0.5 0.5]
826,"((0.6, 0.4), (0.9, 0.1), (0.1, 0.9))",[0.6 0.4],0.13333333333333325,[0.6 0.4],0.13333333333333325,[0.533 0.467]
827,"((0.6, 0.4), (0.9, 0.1), (0.2, 0.8))",[0.6 0.4],0.06666666666666665,[0.6 0.4],0.06666666666666665,[0.567 0.433]
828,"((0.6, 0.4), (0.9, 0.1), (0.3, 0.7))",[0.6 0.4],5.551115123125783e-17,[0.6 0.4],5.551115123125783e-17,[0.6 0.4]
829,"((0.6, 0.4), (0.9, 0.1), (0.4, 0.6))",[0.6 0.4],0.06666666666666665,[0.6 0.4],0.06666666666666665,[0.633 0.367]
830,"((0.6, 0.4), (0.9, 0.1), (0.5, 0.5))",[0.6 0.4],0.13333333333333336,[0.6 0.4],0.13333333333333336,[0.667 0.333]
831,"((0.6, 0.4), (0.9, 0.1), (0.6, 0.4))",[0.6 0.4],0.20000000000000012,[0.6 0.4],0.20000000000000012,[0.7 0.3]
832,"((0.6, 0.4), (0.9, 0.1), (0.7, 0.3))",[0.667 0.333],0.13333333084980653,[0.7 0.3],0.06666666666666676,[0.733 0.267]
833,"((0.6, 0.4), (0.9, 0.1), (0.8, 0.2))",[0.667 0.333],0.1999999975164731,[0.8 0.2],0.06666666666666674,[0.767 0.233]
834,"((0.6, 0.4), (0.9, 0.1), (0.9, 0.1))",[0.667 0.333],0.2666666641831398,[0.9 0.1],0.20000000000000007,[0.8 0.2]
835,"((0.6, 0.4), (0.9, 0.1), (1.0, 0.0))",[0.667 0.333],0.33333333084980654,[0.9 0.1],0.1333333333333333,[0.833 0.167]
836,"((0.6, 0.4), (1.0, 0.0), (0.0, 1.0))",[0.6 0.4],0.13333333333333325,[0.6 0.4],0.13333333333333325,[0.533 0.467]
837,"((0.6, 0.4), (1.0, 0.0), (0.1, 0.9))",[0.6 0.4],0.06666666666666654,[0.6 0.4],0.06666666666666654,[0.567 0.433]
838,"((0.6, 0.4), (1.0, 0.0), (0.2, 0.8))",[0.6 0.4],5.551115123125783e-17,[0.6 0.4],5.551115123125783e-17,[0.6 0.4]
839,"((0.6, 0.4), (1.0, 0.0), (0.3, 0.7))",[0.6 0.4],0.06666666666666676,[0.6 0.4],0.06666666666666676,[0.633 0.367]
840,"((0.6, 0.4), (1.0, 0.0), (0.4, 0.6))",[0.6 0.4],0.13333333333333336,[0.6 0.4],0.13333333333333336,[0.667 0.333]
841,"((0.6, 0.4), (1.0, 0.0), (0.5, 0.5))",[0.6 0.4],0.20000000000000012,[0.6 0.4],0.20000000000000012,[0.7 0.3]
842,"((0.6, 0.4), (1.0, 0.0), (0.6, 0.4))",[0.6 0.4],0.2666666666666668,[0.6 0.4],0.2666666666666668,[0.733 0.267]
843,"((0.6, 0.4), (1.0, 0.0), (0.7, 0.3))",[0.667 0.333],0.1999999975164731,[0.7 0.3],0.13333333333333333,[0.767 0.233]
844,"((0.6, 0.4), (1.0, 0.0), (0.8, 0.2))",[0.667 0.333],0.2666666641831399,[0.8 0.2],1.3877787807814457e-16,[0.8 0.2]
845,"((0.6, 0.4), (1.0, 0.0), (0.9, 0.1))",[0.667 0.333],0.33333333084980654,[0.9 0.1],0.1333333333333333,[0.833 0.167]
846,"((0.6, 0.4), (1.0, 0.0), (1.0, 0.0))",[0.667 0.333],0.3999999975164732,[1. 0.],0.2666666666666666,[0.867 0.133]
847,"((0.7, 0.3), (0.0, 1.0), (0.0, 1.0))",[0.333 0.667],0.1999999975164731,[0. 1.],0.4666666666666667,[0.233 0.767]
848,"((0.7, 0.3), (0.0, 1.0), (0.1, 0.9))",[0.333 0.667],0.13333333084980653,[0.1 0.9],0.33333333333333326,[0.267 0.733]
849,"((0.7, 0.3), (0.0, 1.0), (0.2, 0.8))",[0.333 0.667],0.06666666418313988,[0.2 0.8],0.19999999999999996,[0.3 0.7]
850,"((0.7, 0.3), (0.0, 1.0), (0.3, 0.7))",[0.333 0.667],7.45058065243498e-09,[0.3 0.7],0.06666666666666665,[0.333 0.667]
851,"((0.7, 0.3), (0.0, 1.0), (0.4, 0.6))",[0.4 0.6],0.06666666666666665,[0.4 0.6],0.06666666666666665,[0.367 0.633]
852,"((0.7, 0.3), (0.0, 1.0), (0.5, 0.5))",[0.5 0.5],0.2,[0.5 0.5],0.2,[0.4 0.6]
853,"((0.7, 0.3), (0.0, 1.0), (0.6, 0.4))",[0.6 0.4],0.3333333333333334,[0.6 0.4],0.3333333333333334,[0.433 0.567]
854,"((0.7, 0.3), (0.0, 1.0), (0.7, 0.3))",[0.667 0.333],0.4000000024835269,[0.7 0.3],0.4666666666666667,[0.467 0.533]
855,"((0.7, 0.3), (0.0, 1.0), (0.8, 0.2))",[0.667 0.333],0.3333333358168602,[0.7 0.3],0.39999999999999997,[0.5 0.5]
856,"((0.7, 0.3), (0.0, 1.0), (0.9, 0.1))",[0.667 0.333],0.2666666691501936,[0.7 0.3],0.33333333333333337,[0.533 0.467]
857,"((0.7, 0.3), (0.0, 1.0), (1.0, 0.0))",[0.667 0.333],0.2000000024835269,[0.7 0.3],0.26666666666666666,[0.567 0.433]
858,"((0.7, 0.3), (0.1, 0.9), (0.0, 1.0))",[0.333 0.667],0.13333333084980653,[0.1 0.9],0.33333333333333326,[0.267 0.733]
859,"((0.7, 0.3), (0.1, 0.9), (0.1, 0.9))",[0.333 0.667],0.06666666418313988,[0.1 0.9],0.3999999999999999,[0.3 0.7]
860,"((0.7, 0.3), (0.1, 0.9), (0.2, 0.8))",[0.333 0.667],7.45058065243498e-09,[0.2 0.8],0.2666666666666667,[0.333 0.667]
861,"((0.7, 0.3), (0.1, 0.9), (0.3, 0.7))",[0.333 0.667],0.06666666915019354,[0.3 0.7],0.1333333333333333,[0.367 0.633]
862,"((0.7, 0.3), (0.1, 0.9), (0.4, 0.6))",[0.4 0.6],5.551115123125783e-17,[0.4 0.6],5.551115123125783e-17,[0.4 0.6]
863,"((0.7, 0.3), (0.1, 0.9), (0.5, 0.5))",[0.5 0.5],0.13333333333333336,[0.5 0.5],0.13333333333333336,[0.433 0.567]
864,"((0.7, 0.3), (0.1, 0.9), (0.6, 0.4))",[0.6 0.4],0.26666666666666666,[0.6 0.4],0.26666666666666666,[0.467 0.533]
865,"((0.7, 0.3), (0.1, 0.9), (0.7, 0.3))",[0.667 0.333],0.3333333358168602,[0.7 0.3],0.39999999999999997,[0.5 0.5]
866,"((0.7, 0.3), (0.1, 0.9), (0.8, 0.2))",[0.667 0.333],0.2666666691501935,[0.7 0.3],0.33333333333333326,[0.533 0.467]
867,"((0.7, 0.3), (0.1, 0.9), (0.9, 0.1))",[0.667 0.333],0.2000000024835269,[0.7 0.3],0.26666666666666666,[0.567 0.433]
868,"((0.7, 0.3), (0.1, 0.9), (1.0, 0.0))",[0.667 0.333],0.1333333358168602,[0.7 0.3],0.19999999999999996,[0.6 0.4]
869,"((0.7, 0.3), (0.2, 0.8), (0.0, 1.0))",[0.333 0.667],0.06666666418313988,[0.2 0.8],0.19999999999999996,[0.3 0.7]
870,"((0.7, 0.3), (0.2, 0.8), (0.1, 0.9))",[0.333 0.667],7.45058065243498e-09,[0.2 0.8],0.2666666666666667,[0.333 0.667]
871,"((0.7, 0.3), (0.2, 0.8), (0.2, 0.8))",[0.333 0.667],0.06666666915019342,[0.2 0.8],0.33333333333333326,[0.367 0.633]
872,"((0.7, 0.3), (0.2, 0.8), (0.3, 0.7))",[0.333 0.667],0.1333333358168602,[0.3 0.7],0.19999999999999996,[0.4 0.6]
873,"((0.7, 0.3), (0.2, 0.8), (0.4, 0.6))",[0.4 0.6],0.06666666666666649,[0.4 0.6],0.06666666666666649,[0.433 0.567]
874,"((0.7, 0.3), (0.2, 0.8), (0.5, 0.5))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.467 0.533]
875,"((0.7, 0.3), (0.2, 0.8), (0.6, 0.4))",[0.6 0.4],0.19999999999999996,[0.6 0.4],0.19999999999999996,[0.5 0.5]
876,"((0.7, 0.3), (0.2, 0.8), (0.7, 0.3))",[0.667 0.333],0.2666666691501936,[0.7 0.3],0.33333333333333337,[0.533 0.467]
877,"((0.7, 0.3), (0.2, 0.8), (0.8, 0.2))",[0.667 0.333],0.2000000024835269,[0.7 0.3],0.26666666666666666,[0.567 0.433]
878,"((0.7, 0.3), (0.2, 0.8), (0.9, 0.1))",[0.667 0.333],0.1333333358168603,[0.7 0.3],0.20000000000000007,[0.6 0.4]
879,"((0.7, 0.3), (0.2, 0.8), (1.0, 0.0))",[0.667 0.333],0.06666666915019359,[0.7 0.3],0.13333333333333336,[0.633 0.367]
880,"((0.7, 0.3), (0.3, 0.7), (0.0, 1.0))",[0.333 0.667],7.45058065243498e-09,[0.3 0.7],0.06666666666666665,[0.333 0.667]
881,"((0.7, 0.3), (0.3, 0.7), (0.1, 0.9))",[0.333 0.667],0.06666666915019359,[0.3 0.7],0.13333333333333336,[0.367 0.633]
882,"((0.7, 0.3), (0.3, 0.7), (0.2, 0.8))",[0.333 0.667],0.1333333358168602,[0.3 0.7],0.19999999999999996,[0.4 0.6]
883,"((0.7, 0.3), (0.3, 0.7), (0.3, 0.7))",[0.333 0.667],0.2000000024835269,[0.3 0.7],0.26666666666666666,[0.433 0.567]
884,"((0.7, 0.3), (0.3, 0.7), (0.4, 0.6))",[0.4 0.6],0.13333333333333325,[0.4 0.6],0.13333333333333325,[0.467 0.533]
885,"((0.7, 0.3), (0.3, 0.7), (0.5, 0.5))",[0.5 0.5],0.0,[0.5 0.5],0.0,[0.5 0.5]
886,"((0.7, 0.3), (0.3, 0.7), (0.6, 0.4))",[0.6 0.4],0.13333333333333325,[0.6 0.4],0.13333333333333325,[0.533 0.467]
887,"((0.7, 0.3), (0.3, 0.7), (0.7, 0.3))",[0.667 0.333],0.2000000024835269,[0.7 0.3],0.26666666666666666,[0.567 0.433]
888,"((0.7, 0.3), (0.3, 0.7), (0.8, 0.2))",[0.667 0.333],0.1333333358168602,[0.7 0.3],0.19999999999999996,[0.6 0.4]
889,"((0.7, 0.3), (0.3, 0.7), (0.9, 0.1))",[0.667 0.333],0.06666666915019359,[0.7 0.3],0.13333333333333336,[0.633 0.367]
890,"((0.7, 0.3), (0.3, 0.7), (1.0, 0.0))",[0.667 0.333],7.45058065243498e-09,[0.7 0.3],0.06666666666666665,[0.667 0.333]
891,"((0.7, 0.3), (0.4, 0.6), (0.0, 1.0))",[0.4 0.6],0.06666666666666665,[0.4 0.6],0.06666666666666665,[0.367 0.633]
892,"((0.7, 0.3), (0.4, 0.6), (0.1, 0.9))",[0.4 0.6],5.551115123125783e-17,[0.4 0.6],5.551115123125783e-17,[0.4 0.6]
893,"((0.7, 0.3), (0.4, 0.6), (0.2, 0.8))",[0.4 0.6],0.06666666666666665,[0.4 0.6],0.06666666666666665,[0.433 0.567]
894,"((0.7, 0.3), (0.4, 0.6), (0.3, 0.7))",[0.4 0.6],0.13333333333333336,[0.4 0.6],0.13333333333333336,[0.467 0.533]
895,"((0.7, 0.3), (0.4, 0.6), (0.4, 0.6))",[0.4 0.6],0.19999999999999996,[0.4 0.6],0.19999999999999996,[0.5 0.5]
896,"((0.7, 0.3), (0.4, 0.6), (0.5, 0.5))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.533 0.467]
897,"((0.7, 0.3), (0.4, 0.6), (0.6, 0.4))",[0.6 0.4],0.06666666666666649,[0.6 0.4],0.06666666666666649,[0.567 0.433]
898,"((0.7, 0.3), (0.4, 0.6), (0.7, 0.3))",[0.667 0.333],0.1333333358168602,[0.7 0.3],0.19999999999999996,[0.6 0.4]
899,"((0.7, 0.3), (0.4, 0.6), (0.8, 0.2))",[0.667 0.333],0.06666666915019342,[0.7 0.3],0.1333333333333332,[0.633 0.367]
900,"((0.7, 0.3), (0.4, 0.6), (0.9, 0.1))",[0.667 0.333],7.45058065243498e-09,[0.7 0.3],0.06666666666666665,[0.667 0.333]
901,"((0.7, 0.3), (0.4, 0.6), (1.0, 0.0))",[0.667 0.333],0.06666666418313988,[0.7 0.3],1.1102230246251565e-16,[0.7 0.3]
902,"((0.7, 0.3), (0.5, 0.5), (0.0, 1.0))",[0.5 0.5],0.2,[0.5 0.5],0.2,[0.4 0.6]
903,"((0.7, 0.3), (0.5, 0.5), (0.1, 0.9))",[0.5 0.5],0.13333333333333341,[0.5 0.5],0.13333333333333341,[0.433 0.567]
904,"((0.7, 0.3), (0.5, 0.5), (0.2, 0.8))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.467 0.533]
905,"((0.7, 0.3), (0.5, 0.5), (0.3, 0.7))",[0.5 0.5],0.0,[0.5 0.5],0.0,[0.5 0.5]
906,"((0.7, 0.3), (0.5, 0.5), (0.4, 0.6))",[0.5 0.5],0.06666666666666671,[0.5 0.5],0.06666666666666671,[0.533 0.467]
907,"((0.7, 0.3), (0.5, 0.5), (0.5, 0.5))",[0.5 0.5],0.1333333333333333,[0.5 0.5],0.1333333333333333,[0.567 0.433]
908,"((0.7, 0.3), (0.5, 0.5), (0.6, 0.4))",[0.6 0.4],5.551115123125783e-17,[0.6 0.4],5.551115123125783e-17,[0.6 0.4]
909,"((0.7, 0.3), (0.5, 0.5), (0.7, 0.3))",[0.667 0.333],0.06666666915019359,[0.7 0.3],0.13333333333333336,[0.633 0.367]
910,"((0.7, 0.3), (0.5, 0.5), (0.8, 0.2))",[0.667 0.333],7.45058065243498e-09,[0.7 0.3],0.06666666666666665,[0.667 0.333]
911,"((0.7, 0.3), (0.5, 0.5), (0.9, 0.1))",[0.667 0.333],0.06666666418313988,[0.7 0.3],1.1102230246251565e-16,[0.7 0.3]
912,"((0.7, 0.3), (0.5, 0.5), (1.0, 0.0))",[0.667 0.333],0.13333333084980653,[0.7 0.3],0.06666666666666676,[0.733 0.267]
913,"((0.7, 0.3), (0.6, 0.4), (0.0, 1.0))",[0.6 0.4],0.3333333333333333,[0.6 0.4],0.3333333333333333,[0.433 0.567]
914,"((0.7, 0.3), (0.6, 0.4), (0.1, 0.9))",[0.6 0.4],0.26666666666666666,[0.6 0.4],0.26666666666666666,[0.467 0.533]
915,"((0.7, 0.3), (0.6, 0.4), (0.2, 0.8))",[0.6 0.4],0.2,[0.6 0.4],0.2,[0.5 0.5]
916,"((0.7, 0.3), (0.6, 0.4), (0.3, 0.7))",[0.6 0.4],0.13333333333333325,[0.6 0.4],0.13333333333333325,[0.533 0.467]
917,"((0.7, 0.3), (0.6, 0.4), (0.4, 0.6))",[0.6 0.4],0.06666666666666671,[0.6 0.4],0.06666666666666671,[0.567 0.433]
918,"((0.7, 0.3), (0.6, 0.4), (0.5, 0.5))",[0.6 0.4],5.551115123125783e-17,[0.6 0.4],5.551115123125783e-17,[0.6 0.4]
919,"((0.7, 0.3), (0.6, 0.4), (0.6, 0.4))",[0.6 0.4],0.06666666666666665,[0.6 0.4],0.06666666666666665,[0.633 0.367]
920,"((0.7, 0.3), (0.6, 0.4), (0.7, 0.3))",[0.667 0.333],7.45058065243498e-09,[0.7 0.3],0.06666666666666665,[0.667 0.333]
921,"((0.7, 0.3), (0.6, 0.4), (0.8, 0.2))",[0.667 0.333],0.06666666418313966,[0.7 0.3],1.1102230246251565e-16,[0.7 0.3]
922,"((0.7, 0.3), (0.6, 0.4), (0.9, 0.1))",[0.667 0.333],0.13333333084980642,[0.7 0.3],0.06666666666666665,[0.733 0.267]
923,"((0.7, 0.3), (0.6, 0.4), (1.0, 0.0))",[0.667 0.333],0.1999999975164731,[0.7 0.3],0.13333333333333333,[0.767 0.233]
924,"((0.7, 0.3), (0.7, 0.3), (0.0, 1.0))",[0.667 0.333],0.4000000024835269,[0.7 0.3],0.4666666666666667,[0.467 0.533]
925,"((0.7, 0.3), (0.7, 0.3), (0.1, 0.9))",[0.667 0.333],0.3333333358168602,[0.7 0.3],0.39999999999999997,[0.5 0.5]
926,"((0.7, 0.3), (0.7, 0.3), (0.2, 0.8))",[0.667 0.333],0.2666666691501935,[0.7 0.3],0.33333333333333326,[0.533 0.467]
927,"((0.7, 0.3), (0.7, 0.3), (0.3, 0.7))",[0.667 0.333],0.20000000248352684,[0.7 0.3],0.2666666666666666,[0.567 0.433]
928,"((0.7, 0.3), (0.7, 0.3), (0.4, 0.6))",[0.667 0.333],0.1333333358168602,[0.7 0.3],0.19999999999999996,[0.6 0.4]
929,"((0.7, 0.3), (0.7, 0.3), (0.5, 0.5))",[0.667 0.333],0.06666666915019359,[0.7 0.3],0.13333333333333336,[0.633 0.367]
930,"((0.7, 0.3), (0.7, 0.3), (0.6, 0.4))",[0.667 0.333],7.45058065243498e-09,[0.7 0.3],0.06666666666666665,[0.667 0.333]
931,"((0.7, 0.3), (0.7, 0.3), (0.7, 0.3))",[0.7 0.3],1.1102230246251565e-16,[0.7 0.3],1.1102230246251565e-16,[0.7 0.3]
932,"((0.7, 0.3), (0.7, 0.3), (0.8, 0.2))",[0.7 0.3],0.06666666666666676,[0.7 0.3],0.06666666666666676,[0.733 0.267]
933,"((0.7, 0.3), (0.7, 0.3), (0.9, 0.1))",[0.7 0.3],0.13333333333333333,[0.7 0.3],0.13333333333333333,[0.767 0.233]
934,"((0.7, 0.3), (0.7, 0.3), (1.0, 0.0))",[0.7 0.3],0.19999999999999998,[0.7 0.3],0.19999999999999998,[0.8 0.2]
935,"((0.7, 0.3), (0.8, 0.2), (0.0, 1.0))",[0.667 0.333],0.3333333358168602,[0.7 0.3],0.39999999999999997,[0.5 0.5]
936,"((0.7, 0.3), (0.8, 0.2), (0.1, 0.9))",[0.667 0.333],0.2666666691501935,[0.7 0.3],0.33333333333333326,[0.533 0.467]
937,"((0.7, 0.3), (0.8, 0.2), (0.2, 0.8))",[0.667 0.333],0.2000000024835269,[0.7 0.3],0.26666666666666666,[0.567 0.433]
938,"((0.7, 0.3), (0.8, 0.2), (0.3, 0.7))",[0.667 0.333],0.1333333358168602,[0.7 0.3],0.19999999999999996,[0.6 0.4]
939,"((0.7, 0.3), (0.8, 0.2), (0.4, 0.6))",[0.667 0.333],0.06666666915019359,[0.7 0.3],0.13333333333333336,[0.633 0.367]
940,"((0.7, 0.3), (0.8, 0.2), (0.5, 0.5))",[0.667 0.333],7.45058065243498e-09,[0.7 0.3],0.06666666666666665,[0.667 0.333]
941,"((0.7, 0.3), (0.8, 0.2), (0.6, 0.4))",[0.667 0.333],0.06666666418313988,[0.7 0.3],1.1102230246251565e-16,[0.7 0.3]
942,"((0.7, 0.3), (0.8, 0.2), (0.7, 0.3))",[0.7 0.3],0.06666666666666676,[0.7 0.3],0.06666666666666676,[0.733 0.267]
943,"((0.7, 0.3), (0.8, 0.2), (0.8, 0.2))",[0.7 0.3],0.13333333333333333,[0.8 0.2],0.06666666666666674,[0.767 0.233]
944,"((0.7, 0.3), (0.8, 0.2), (0.9, 0.1))",[0.7 0.3],0.19999999999999998,[0.8 0.2],1.3877787807814457e-16,[0.8 0.2]
945,"((0.7, 0.3), (0.8, 0.2), (1.0, 0.0))",[0.7 0.3],0.2666666666666667,[0.8 0.2],0.06666666666666668,[0.833 0.167]
946,"((0.7, 0.3), (0.9, 0.1), (0.0, 1.0))",[0.667 0.333],0.2666666691501935,[0.7 0.3],0.33333333333333326,[0.533 0.467]
947,"((0.7, 0.3), (0.9, 0.1), (0.1, 0.9))",[0.667 0.333],0.20000000248352678,[0.7 0.3],0.26666666666666655,[0.567 0.433]
948,"((0.7, 0.3), (0.9, 0.1), (0.2, 0.8))",[0.667 0.333],0.1333333358168603,[0.7 0.3],0.20000000000000007,[0.6 0.4]
949,"((0.7, 0.3), (0.9, 0.1), (0.3, 0.7))",[0.667 0.333],0.06666666915019348,[0.7 0.3],0.13333333333333325,[0.633 0.367]
950,"((0.7, 0.3), (0.9, 0.1), (0.4, 0.6))",[0.667 0.333],7.45058065243498e-09,[0.7 0.3],0.06666666666666665,[0.667 0.333]
951,"((0.7, 0.3), (0.9, 0.1), (0.5, 0.5))",[0.667 0.333],0.06666666418313988,[0.7 0.3],1.1102230246251565e-16,[0.7 0.3]
952,"((0.7, 0.3), (0.9, 0.1), (0.6, 0.4))",[0.667 0.333],0.13333333084980653,[0.7 0.3],0.06666666666666676,[0.733 0.267]
953,"((0.7, 0.3), (0.9, 0.1), (0.7, 0.3))",[0.7 0.3],0.13333333333333333,[0.7 0.3],0.13333333333333333,[0.767 0.233]
954,"((0.7, 0.3), (0.9, 0.1), (0.8, 0.2))",[0.7 0.3],0.20000000000000015,[0.8 0.2],1.3877787807814457e-16,[0.8 0.2]
955,"((0.7, 0.3), (0.9, 0.1), (0.9, 0.1))",[0.7 0.3],0.2666666666666667,[0.9 0.1],0.1333333333333333,[0.833 0.167]
956,"((0.7, 0.3), (0.9, 0.1), (1.0, 0.0))",[0.7 0.3],0.33333333333333337,[0.9 0.1],0.06666666666666665,[0.867 0.133]
